Sno,Accountid,score,Dec,Jan,Feb,Mar,Apr,May
6354,1.004E+11,67,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,OTR
6355,1.004E+11,59,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6356,1.004E+11,79,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6357,1.004E+11,87,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6358,1.004E+11,79,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6359,1.004E+11,56,OTR,NonOTR,NonOTR,OTR,NonOTR,NonOTR
6360,1.004E+11,76,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6361,1.004E+11,38,OTR,NonOTR,NonOTR,OTR,OTR,Default
6362,1.004E+11,54,NonOTR,NonOTR,NonOTR,OTR,OTR,NonOTR
6363,1.004E+11,68,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6364,1.004E+11,46,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6365,1.004E+11,57,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6366,1.004E+11,83,NonOTR,NonOTR,NonOTR,NonOTR,Default,Default
6367,1.004E+11,57,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6368,1.004E+11,56,OTR,OTR,NonOTR,OTR,OTR,OTR
6369,1.004E+11,81,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6370,1.004E+11,34,OTR,OTR,NonOTR,OTR,OTR,OTR
6371,1.004E+11,30,OTR,OTR,NonOTR,OTR,NonOTR,Default
6372,1.004E+11,46,OTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6373,1.004E+11,61,OTR,OTR,NonOTR,OTR,OTR,NonOTR
6374,1.004E+11,73,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,OTR
6375,1.004E+11,47,OTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6376,1.004E+11,15,OTR,OTR,NonOTR,OTR,OTR,OTR
6377,1.004E+11,11,OTR,OTR,NonOTR,OTR,OTR,OTR
6378,1.004E+11,53,NonOTR,NonOTR,NonOTR,NonOTR,Default,Default
6379,1.004E+11,51,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6380,1.004E+11,26,Default,Default,Default,Default,Default,Default
6381,1.004E+11,50,NonOTR,NonOTR,NonOTR,NonOTR,Default,Default
6382,1.004E+11,37,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,Default
6383,1.004E+11,56,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6384,1.004E+11,52,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,Default
6385,1.004E+11,43,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6386,1.004E+11,39,OTR,OTR,NonOTR,OTR,NonOTR,NonOTR
6387,1.004E+11,35,OTR,OTR,NonOTR,OTR,Default,Default
6388,1.004E+11,73,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6389,1.004E+11,35,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6390,1.004E+11,28,OTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6391,1.004E+11,34,OTR,OTR,NonOTR,OTR,OTR,OTR
6392,1.004E+11,44,OTR,OTR,NonOTR,OTR,OTR,OTR
6393,1.004E+11,41,OTR,OTR,NonOTR,NonOTR,OTR,OTR
6394,1.004E+11,28,OTR,OTR,NonOTR,OTR,OTR,OTR
6395,1.004E+11,26,OTR,OTR,NonOTR,OTR,OTR,OTR
6396,1.004E+11,50,OTR,OTR,NonOTR,OTR,NonOTR,Default
6397,1.004E+11,75,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6398,1.004E+11,28,OTR,OTR,NonOTR,OTR,NonOTR,NonOTR
6399,1.004E+11,36,OTR,OTR,NonOTR,OTR,NonOTR,Default
6400,1.004E+11,48,OTR,OTR,NonOTR,OTR,OTR,OTR
6401,1.004E+11,34,Default,Default,Default,Default,Default,Default
6402,1.004E+11,75,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6403,1.004E+11,50,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6404,1.004E+11,66,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6405,1.004E+11,46,OTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6406,1.004E+11,27,OTR,OTR,NonOTR,OTR,OTR,OTR
6407,1.004E+11,37,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6408,1.004E+11,48,Default,Default,Default,Default,Default,Default
6409,1.004E+11,41,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6410,1.004E+11,63,NonOTR,OTR,NonOTR,NonOTR,OTR,OTR
6411,1.004E+11,76,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6412,1.004E+11,71,OTR,OTR,NonOTR,OTR,OTR,OTR
6413,1.004E+11,43,OTR,OTR,NonOTR,OTR,Default,Default
6414,1.004E+11,35,OTR,OTR,NonOTR,OTR,OTR,OTR
6415,1.004E+11,36,OTR,OTR,NonOTR,OTR,OTR,OTR
6416,1.004E+11,28,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6417,1.004E+11,76,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6418,1.004E+11,63,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6419,1.004E+11,39,OTR,OTR,NonOTR,OTR,OTR,OTR
6420,1.004E+11,67,NonOTR,NonOTR,NonOTR,NonOTR,Default,Default
6421,1.004E+11,68,OTR,OTR,NonOTR,OTR,OTR,OTR
6422,1.004E+11,35,OTR,OTR,NonOTR,OTR,OTR,OTR
6423,1.004E+11,54,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6424,1.004E+11,43,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6425,1.004E+11,56,OTR,OTR,NonOTR,OTR,OTR,OTR
6426,1.004E+11,41,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6427,1.004E+11,72,OTR,OTR,NonOTR,OTR,OTR,NonOTR
6428,1.004E+11,78,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6429,1.004E+11,33,OTR,OTR,NonOTR,OTR,OTR,OTR
6430,1.004E+11,33,OTR,OTR,NonOTR,OTR,OTR,OTR
6431,1.004E+11,56,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6432,1.004E+11,24,NonOTR,NonOTR,NonOTR,OTR,OTR,OTR
6433,1.004E+11,45,OTR,OTR,NonOTR,OTR,OTR,OTR
6434,1.004E+11,16,OTR,OTR,NonOTR,OTR,OTR,OTR
6435,1.004E+11,45,OTR,OTR,NonOTR,OTR,NonOTR,NonOTR
6436,1.004E+11,70,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6437,1.004E+11,56,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6438,1.004E+11,30,OTR,OTR,NonOTR,OTR,OTR,OTR
6439,1.004E+11,57,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6440,1.004E+11,49,OTR,OTR,NonOTR,OTR,OTR,OTR
6441,1.004E+11,44,NonOTR,NonOTR,NonOTR,NonOTR,OTR,NonOTR
6442,1.004E+11,52,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6443,1.004E+11,50,OTR,OTR,NonOTR,OTR,OTR,OTR
6444,1.004E+11,49,OTR,OTR,NonOTR,OTR,OTR,OTR
6445,1.004E+11,56,OTR,OTR,NonOTR,OTR,OTR,OTR
6446,1.004E+11,53,Default,Default,Default,Default,Default,Default
6447,1.004E+11,74,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6448,1.004E+11,34,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6449,1.004E+11,77,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6450,1.004E+11,44,OTR,OTR,NonOTR,OTR,OTR,OTR
6451,1.004E+11,56,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6452,1.004E+11,38,OTR,OTR,NonOTR,OTR,OTR,OTR
6453,1.004E+11,50,OTR,OTR,NonOTR,NonOTR,OTR,OTR
6454,1.004E+11,58,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6455,1.004E+11,29,OTR,OTR,NonOTR,NonOTR,NonOTR,NonOTR
6456,1.004E+11,30,OTR,OTR,NonOTR,OTR,OTR,OTR
6457,1.004E+11,27,OTR,OTR,NonOTR,OTR,OTR,OTR
6458,1.004E+11,69,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6459,1.004E+11,34,OTR,OTR,NonOTR,OTR,OTR,OTR
6460,1.004E+11,60,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6461,1.004E+11,74,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6462,1.004E+11,27,OTR,OTR,NonOTR,OTR,OTR,NonOTR
6463,1.004E+11,52,OTR,OTR,NonOTR,OTR,OTR,NonOTR
6464,1.004E+11,59,NonOTR,NonOTR,NonOTR,OTR,NonOTR,OTR
6465,1.004E+11,87,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6466,1.004E+11,87,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6467,1.004E+11,60,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6468,1.004E+11,94,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6469,1.004E+11,24,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6470,1.004E+11,66,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6471,1.004E+11,77,NonOTR,NonOTR,NonOTR,NonOTR,OTR,OTR
6472,1.004E+11,20,NonOTR,Default,Default,Default,Default,Default
6473,1.004E+11,21,NonOTR,Default,Default,Default,Default,Default
6474,1.004E+11,23,NonOTR,Default,Default,Default,Default,Default
6475,1.004E+11,57,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6476,1.004E+11,22,OTR,OTR,NonOTR,OTR,OTR,OTR
6477,1.004E+11,49,OTR,OTR,NonOTR,OTR,OTR,OTR
6478,1.004E+11,34,OTR,OTR,NonOTR,OTR,OTR,OTR
6479,1.004E+11,52,OTR,OTR,NonOTR,NonOTR,NonOTR,NonOTR
6480,1.004E+11,76,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6481,1.004E+11,56,OTR,OTR,NonOTR,OTR,NonOTR,NonOTR
6482,1.004E+11,73,NonOTR,NonOTR,NonOTR,OTR,NonOTR,NonOTR
6483,1.004E+11,65,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6484,1.004E+11,50,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6485,1.004E+11,71,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6486,1.004E+11,39,OTR,OTR,NonOTR,OTR,OTR,OTR
6487,1.004E+11,39,OTR,OTR,NonOTR,OTR,OTR,OTR
6488,1.004E+11,63,NonOTR,NonOTR,NonOTR,NonOTR,OTR,OTR
6489,1.004E+11,39,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6490,1.004E+11,34,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6491,1.004E+11,59,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6492,1.004E+11,65,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6493,1.004E+11,77,Default,Default,Default,Default,Default,Default
6494,1.004E+11,47,OTR,OTR,NonOTR,OTR,OTR,OTR
6495,1.004E+11,54,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6496,1.004E+11,57,OTR,NonOTR,NonOTR,OTR,OTR,OTR
6497,1.004E+11,27,OTR,Default,Default,Default,Default,Default
6498,1.004E+11,72,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6499,1.004E+11,84,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6500,1.004E+11,64,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6501,1.004E+11,49,OTR,OTR,NonOTR,OTR,OTR,OTR
6502,1.004E+11,58,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6503,1.004E+11,84,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6504,1.004E+11,72,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6505,1.004E+11,33,OTR,OTR,NonOTR,OTR,OTR,NonOTR
6506,1.004E+11,54,NonOTR,OTR,NonOTR,OTR,NonOTR,NonOTR
6507,1.004E+11,47,NonOTR,OTR,NonOTR,OTR,NonOTR,NonOTR
6508,1.004E+11,70,OTR,OTR,NonOTR,OTR,OTR,OTR
6509,1.004E+11,85,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6510,1.004E+11,75,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6511,1.004E+11,62,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6512,1.004E+11,37,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6513,1.004E+11,42,NonOTR,NonOTR,NonOTR,NonOTR,OTR,NonOTR
6514,1.004E+11,83,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6515,1.004E+11,39,OTR,OTR,NonOTR,OTR,OTR,Default
6516,1.004E+11,61,OTR,OTR,NonOTR,NonOTR,NonOTR,NonOTR
6517,1.004E+11,35,OTR,OTR,NonOTR,OTR,OTR,OTR
6518,1.004E+11,21,OTR,OTR,NonOTR,OTR,OTR,OTR
6519,1.004E+11,55,OTR,OTR,NonOTR,OTR,OTR,OTR
6520,1.004E+11,53,NonOTR,OTR,NonOTR,NonOTR,NonOTR,NonOTR
6521,1.004E+11,66,NonOTR,OTR,NonOTR,NonOTR,OTR,OTR
6522,1.004E+11,26,OTR,OTR,NonOTR,OTR,OTR,OTR
6523,1.004E+11,73,Default,Default,Default,Default,Default,Default
6524,1.004E+11,37,OTR,OTR,NonOTR,OTR,OTR,Default
6525,1.004E+11,26,OTR,NonOTR,NonOTR,OTR,NonOTR,NonOTR
6526,1.004E+11,67,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6527,1.004E+11,56,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6528,1.004E+11,63,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6529,1.004E+11,37,OTR,Default,Default,Default,Default,Default
6530,1.004E+11,47,OTR,Default,Default,Default,Default,Default
6531,1.004E+11,68,OTR,OTR,NonOTR,OTR,NonOTR,OTR
6532,1.004E+11,67,OTR,OTR,NonOTR,OTR,OTR,OTR
6533,1.004E+11,67,OTR,OTR,NonOTR,OTR,OTR,OTR
6534,1.004E+11,46,OTR,OTR,OTR,Default,Default,Default
6535,1.004E+11,41,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6536,1.004E+11,27,OTR,OTR,NonOTR,OTR,OTR,OTR
6537,1.004E+11,25,OTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6538,1.004E+11,52,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6539,1.004E+11,40,NonOTR,Default,Default,Default,Default,Default
6540,1.004E+11,58,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,Default
6541,1.004E+11,49,NonOTR,NonOTR,NonOTR,NonOTR,Default,Default
6542,1.004E+11,28,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6543,1.004E+11,54,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6544,1.004E+11,37,OTR,NonOTR,NonOTR,OTR,OTR,OTR
6545,1.004E+11,52,OTR,OTR,NonOTR,OTR,OTR,OTR
6546,1.004E+11,88,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6547,1.004E+11,58,OTR,OTR,NonOTR,OTR,OTR,OTR
6548,1.004E+11,42,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6549,1.004E+11,84,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6550,1.004E+11,56,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6551,1.004E+11,51,NonOTR,OTR,NonOTR,NonOTR,OTR,NonOTR
6552,1.004E+11,22,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6553,1.004E+11,66,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6554,1.004E+11,69,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6555,1.004E+11,55,OTR,OTR,NonOTR,OTR,OTR,OTR
6556,1.004E+11,63,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6557,1.004E+11,52,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6558,1.004E+11,52,OTR,OTR,NonOTR,OTR,OTR,NonOTR
6559,1.004E+11,20,Default,Default,Default,Default,Default,Default
6560,1.004E+11,61,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6561,1.004E+11,57,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6562,1.004E+11,40,OTR,OTR,NonOTR,OTR,OTR,OTR
6563,1.004E+11,44,NonOTR,NonOTR,NonOTR,OTR,NonOTR,NonOTR
6564,1.004E+11,28,NonOTR,NonOTR,NonOTR,OTR,OTR,NonOTR
6565,1.004E+11,57,OTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6566,1.004E+11,64,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6567,1.004E+11,69,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6568,1.004E+11,81,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6569,1.004E+11,55,NonOTR,OTR,NonOTR,NonOTR,OTR,NonOTR
6570,1.004E+11,28,OTR,OTR,NonOTR,NonOTR,OTR,NonOTR
6571,1.004E+11,50,OTR,OTR,NonOTR,OTR,OTR,OTR
6572,1.004E+11,66,OTR,OTR,NonOTR,OTR,OTR,NonOTR
6573,1.004E+11,44,NonOTR,NonOTR,NonOTR,Default,Default,Default
6574,1.004E+11,83,OTR,OTR,NonOTR,NonOTR,OTR,OTR
6575,1.004E+11,82,NonOTR,OTR,NonOTR,OTR,OTR,OTR
6576,1.004E+11,35,OTR,OTR,NonOTR,NonOTR,NonOTR,NonOTR
6577,1.004E+11,37,OTR,OTR,NonOTR,OTR,OTR,OTR
6578,1.004E+11,65,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6579,1.004E+11,45,OTR,OTR,NonOTR,OTR,OTR,OTR
6580,1.004E+11,41,OTR,OTR,NonOTR,OTR,OTR,OTR
6581,1.004E+11,49,OTR,OTR,NonOTR,OTR,OTR,OTR
6582,1.004E+11,30,OTR,OTR,NonOTR,OTR,OTR,OTR
6583,1.004E+11,72,OTR,OTR,NonOTR,OTR,OTR,OTR
6584,1.004E+11,56,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6585,1.004E+11,74,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6586,1.004E+11,86,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6587,1.004E+11,47,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6588,1.004E+11,70,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6589,1.004E+11,78,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6590,1.004E+11,32,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6591,1.004E+11,68,OTR,OTR,NonOTR,OTR,OTR,OTR
6592,1.004E+11,68,OTR,OTR,NonOTR,OTR,OTR,OTR
6593,1.004E+11,35,OTR,OTR,NonOTR,OTR,OTR,OTR
6594,1.004E+11,74,NonOTR,OTR,NonOTR,NonOTR,NonOTR,NonOTR
6595,1.004E+11,56,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6596,1.004E+11,69,OTR,OTR,NonOTR,OTR,OTR,OTR
6597,1.004E+11,38,NonOTR,OTR,NonOTR,NonOTR,NonOTR,NonOTR
6598,1.004E+11,25,OTR,OTR,NonOTR,OTR,OTR,OTR
6599,1.004E+11,61,OTR,OTR,NonOTR,OTR,OTR,OTR
6600,1.004E+11,73,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6601,1.004E+11,36,OTR,OTR,NonOTR,OTR,OTR,OTR
6602,1.004E+11,39,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6603,1.004E+11,71,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6604,1.004E+11,78,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6605,1.004E+11,46,OTR,OTR,NonOTR,OTR,OTR,OTR
6606,1.004E+11,32,OTR,OTR,NonOTR,OTR,OTR,OTR
6607,1.004E+11,47,OTR,OTR,NonOTR,OTR,OTR,OTR
6608,1.004E+11,28,OTR,OTR,NonOTR,OTR,OTR,OTR
6609,1.004E+11,66,OTR,OTR,NonOTR,OTR,OTR,OTR
6610,1.004E+11,29,NonOTR,OTR,NonOTR,NonOTR,NonOTR,NonOTR
6611,1.004E+11,59,NonOTR,OTR,NonOTR,OTR,OTR,NonOTR
6612,1.004E+11,74,NonOTR,OTR,NonOTR,OTR,OTR,NonOTR
6613,1.004E+11,32,NonOTR,NonOTR,NonOTR,OTR,OTR,NonOTR
6614,1.004E+11,35,NonOTR,NonOTR,OTR,OTR,OTR,NonOTR
6615,1.004E+11,54,OTR,OTR,NonOTR,NonOTR,NonOTR,NonOTR
6616,1.004E+11,76,OTR,OTR,NonOTR,OTR,OTR,OTR
6617,1.004E+11,35,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6618,1.004E+11,72,OTR,OTR,NonOTR,OTR,OTR,OTR
6619,1.004E+11,60,OTR,OTR,NonOTR,OTR,OTR,OTR
6620,1.004E+11,80,OTR,NonOTR,NonOTR,OTR,NonOTR,NonOTR
6621,1.004E+11,69,OTR,OTR,NonOTR,NonOTR,NonOTR,NonOTR
6622,1.004E+11,48,OTR,OTR,NonOTR,OTR,OTR,OTR
6623,1.004E+11,28,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6624,1.004E+11,24,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6625,1.004E+11,46,OTR,OTR,NonOTR,OTR,OTR,OTR
6626,1.004E+11,27,OTR,OTR,NonOTR,OTR,OTR,NonOTR
6627,1.004E+11,63,OTR,OTR,NonOTR,OTR,OTR,Default
6628,1.004E+11,68,NonOTR,OTR,NonOTR,NonOTR,NonOTR,NonOTR
6629,1.004E+11,71,NonOTR,OTR,NonOTR,NonOTR,NonOTR,NonOTR
6630,1.004E+11,69,NonOTR,OTR,NonOTR,NonOTR,NonOTR,NonOTR
6631,1.004E+11,44,OTR,OTR,NonOTR,OTR,OTR,OTR
6632,1.004E+11,29,NonOTR,OTR,NonOTR,OTR,OTR,OTR
6633,1.004E+11,29,OTR,OTR,NonOTR,OTR,NonOTR,NonOTR
6634,1.004E+11,66,OTR,OTR,NonOTR,OTR,NonOTR,NonOTR
6635,1.004E+11,88,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6636,1.004E+11,88,OTR,OTR,NonOTR,OTR,OTR,OTR
6637,1.004E+11,38,OTR,OTR,NonOTR,OTR,OTR,OTR
6638,1.004E+11,33,OTR,OTR,NonOTR,OTR,OTR,OTR
6639,1.004E+11,77,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6640,1.004E+11,55,OTR,OTR,NonOTR,OTR,NonOTR,OTR
6641,1.004E+11,60,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6642,1.004E+11,69,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6643,1.004E+11,42,OTR,OTR,NonOTR,NonOTR,NonOTR,Default
6644,1.004E+11,66,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6645,1.004E+11,84,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6646,1.004E+11,38,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6647,1.004E+11,69,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6648,1.004E+11,40,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6649,1.004E+11,65,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6650,1.004E+11,49,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6651,1.004E+11,33,OTR,OTR,NonOTR,OTR,OTR,OTR
6652,1.004E+11,59,OTR,OTR,NonOTR,OTR,NonOTR,OTR
6653,1.004E+11,50,OTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6654,1.004E+11,47,NonOTR,Default,Default,Default,Default,Default
6655,1.004E+11,33,OTR,OTR,NonOTR,OTR,OTR,OTR
6656,1.004E+11,19,OTR,OTR,NonOTR,OTR,OTR,OTR
6657,1.004E+11,44,OTR,OTR,NonOTR,OTR,OTR,OTR
6658,1.004E+11,46,OTR,OTR,NonOTR,OTR,OTR,OTR
6659,1.004E+11,40,OTR,OTR,NonOTR,OTR,NonOTR,OTR
6660,1.004E+11,36,NonOTR,NonOTR,NonOTR,OTR,NonOTR,NonOTR
6661,1.004E+11,46,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6662,1.004E+11,72,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6663,1.004E+11,52,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6664,1.004E+11,30,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6665,1.004E+11,46,OTR,OTR,NonOTR,OTR,OTR,OTR
6666,1.004E+11,32,OTR,OTR,NonOTR,OTR,OTR,OTR
6667,1.004E+11,68,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6668,1.004E+11,39,OTR,NonOTR,NonOTR,OTR,NonOTR,NonOTR
6669,1.004E+11,77,NonOTR,NonOTR,NonOTR,OTR,NonOTR,NonOTR
6670,1.004E+11,70,NonOTR,NonOTR,NonOTR,OTR,NonOTR,NonOTR
6671,1.004E+11,62,OTR,OTR,NonOTR,OTR,OTR,OTR
6672,1.004E+11,85,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6673,1.004E+11,47,OTR,OTR,NonOTR,OTR,OTR,OTR
6674,1.004E+11,33,OTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6675,1.004E+11,53,Default,Default,Default,Default,Default,Default
6676,1.004E+11,82,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
6677,1.004E+11,58,OTR,OTR,NonOTR,OTR,Default,Default
6678,1.004E+11,59,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR,NonOTR
